Sample,X,Y,Z
709,-0.004,0.004,0.945
710,-0.004,0.004,0.945
711,0.012,0.008,0.934
712,0.012,-0.004,0.938
713,0.000,0.000,0.941
714,-0.012,0.000,0.941
715,-0.008,0.004,0.953
716,0.012,0.004,0.949
717,0.016,0.000,0.953
718,0.000,-0.004,0.953
719,-0.012,-0.004,0.977
720,-0.004,-0.008,0.977
721,0.020,-0.004,0.988
722,0.016,-0.008,0.988
723,-0.004,-0.008,0.996
724,-0.016,-0.008,1.016
725,-0.004,-0.012,1.008
726,0.012,-0.012,1.012
727,0.004,-0.016,1.008
728,-0.004,-0.012,1.012
729,-0.004,-0.012,1.016
730,0.004,-0.020,1.023
731,0.012,-0.016,1.016
732,0.000,-0.016,1.008
733,-0.008,-0.008,1.012
734,0.004,-0.012,1.000
735,0.012,-0.020,0.996
736,0.000,-0.008,0.992
737,-0.012,-0.004,0.980
738,0.004,-0.004,0.977
739,0.023,-0.008,0.965
740,0.035,-0.027,0.969
741,-0.008,-0.004,0.965
742,-0.008,0.004,0.953
743,0.016,-0.004,0.949
744,0.023,0.000,0.949
745,0.000,0.000,0.941
746,-0.016,0.008,0.957
747,-0.012,0.008,0.961
748,0.016,0.008,0.949
749,0.016,0.008,0.949
750,-0.012,0.004,0.965
751,-0.008,0.004,0.961
752,0.004,0.000,0.969
753,0.012,-0.004,0.965
754,-0.004,-0.004,0.973
755,-0.012,-0.004,0.992
756,-0.012,-0.008,0.992
757,0.004,-0.004,0.996
758,0.008,-0.012,0.996
759,-0.004,-0.012,0.992
760,-0.016,-0.004,1.008
761,-0.016,-0.008,1.023
762,0.008,-0.012,1.016
763,0.016,-0.012,1.016
764,-0.004,-0.016,1.008
765,-0.008,-0.016,1.012
766,0.000,-0.008,1.008
767,0.004,-0.008,1.004
768,0.008,-0.008,1.000
769,-0.008,0.000,1.000
770,-0.004,-0.004,0.996
771,0.008,0.000,0.977
772,0.008,-0.004,0.969
773,-0.004,0.004,0.965
774,-0.008,0.000,0.973
775,-0.008,0.000,0.961
776,0.016,0.000,0.961
777,0.008,0.008,0.953
778,-0.012,0.004,0.961
779,-0.016,0.008,0.953
780,0.012,-0.016,0.957
781,0.016,0.000,0.945
782,-0.008,0.008,0.953
783,-0.020,0.000,0.953
784,-0.004,0.004,0.965
785,0.020,0.000,0.969
786,0.000,-0.004,0.969
787,-0.012,-0.008,0.977
788,-0.012,-0.004,0.977
789,-0.004,0.000,0.980
790,0.000,-0.004,0.984
791,0.008,-0.012,0.984
792,0.000,-0.004,1.008
793,-0.008,-0.008,0.996
794,-0.008,-0.004,1.012
795,-0.004,-0.012,1.008
796,0.016,-0.020,1.008
797,0.012,-0.023,0.996
798,-0.004,-0.016,1.016
799,-0.016,-0.012,1.016
800,-0.020,0.016,1.059
801,0.008,-0.020,0.992
802,0.004,-0.012,0.984
803,-0.012,0.000,0.988
804,-0.008,0.004,0.992
805,0.000,0.000,0.988
806,0.008,0.000,0.973
807,0.004,-0.004,0.969
808,-0.008,0.004,0.973
809,-0.004,0.000,0.969
810,0.008,0.008,0.961
811,0.004,0.000,0.961
812,0.004,0.004,0.949
813,-0.008,0.000,0.957
814,-0.012,0.004,0.965
815,0.000,0.000,0.957
816,0.000,-0.004,0.953
817,-0.004,-0.004,0.961
818,-0.008,0.004,0.953
819,-0.004,0.000,0.973
820,0.000,-0.016,0.965
821,0.027,-0.012,0.973
822,0.000,-0.008,0.973
823,-0.008,-0.004,0.984
824,0.008,-0.004,0.996
825,0.020,-0.020,0.980
826,0.004,-0.020,0.980
827,-0.008,-0.004,0.992
828,-0.008,-0.004,1.004
829,0.004,-0.012,1.004
830,0.008,-0.008,1.000
831,-0.004,-0.016,1.004
832,0.000,-0.008,0.996
833,0.004,-0.008,0.992
834,0.008,-0.008,0.996
835,0.000,-0.008,1.008
836,0.004,-0.008,0.988
837,0.008,-0.012,0.988
838,-0.004,0.000,0.988
839,-0.012,0.000,0.988
840,0.004,-0.004,0.953
841,0.008,-0.004,0.965
842,0.000,0.004,0.973
843,-0.004,0.004,0.980
844,-0.004,0.000,0.969
845,0.000,0.004,0.965
846,0.012,0.004,0.957
847,-0.004,0.004,0.965
848,-0.004,0.004,0.961
849,0.000,0.000,0.957
850,0.000,0.000,0.957
851,-0.004,0.008,0.961
852,-0.004,-0.004,0.965
853,-0.004,0.004,0.973
854,0.000,-0.004,0.969
855,0.000,-0.008,0.969
856,0.004,0.000,0.977
857,0.004,-0.004,0.977
858,-0.008,0.000,0.988
859,-0.004,-0.004,0.992
860,-0.020,0.004,0.996
861,0.012,-0.004,0.984
862,0.000,-0.004,0.988
863,-0.016,0.004,1.004
864,-0.004,-0.004,1.012
865,0.012,-0.012,0.996
866,0.008,-0.008,1.008
867,-0.008,-0.008,1.004
868,-0.012,-0.004,1.008
869,0.004,-0.008,1.000
870,0.008,-0.008,0.984
871,0.004,-0.012,0.992
872,-0.012,-0.004,0.984
873,0.000,0.000,0.984
874,0.000,-0.004,0.980
875,0.000,-0.004,0.977
876,0.000,0.000,0.969
877,-0.004,0.016,0.973
878,0.004,0.004,0.969
879,0.000,0.000,0.965
880,-0.012,0.016,0.969
881,0.000,0.004,0.938
882,0.004,0.004,0.953
883,0.004,0.000,0.961
884,0.000,-0.004,0.957
885,-0.004,-0.004,0.969
886,-0.004,-0.004,0.957
887,0.004,-0.004,0.969
888,0.008,-0.004,0.973
889,0.000,-0.008,0.965
890,0.000,-0.004,0.980
891,-0.004,0.000,0.992
892,0.004,-0.008,0.996
893,0.012,-0.004,0.988
894,-0.004,-0.012,0.984
