Sample,X,Y,Z
630,0.004,-0.027,1.027
631,0.008,-0.020,1.012
632,0.008,-0.016,1.008
633,0.008,-0.016,1.016
634,0.016,-0.020,1.012
635,0.027,-0.012,0.992
636,0.016,-0.016,0.988
637,0.008,-0.016,0.969
638,0.012,-0.012,0.969
639,0.008,-0.012,0.953
640,0.008,-0.047,0.945
641,0.004,-0.008,0.930
642,0.000,-0.004,0.934
643,0.004,-0.008,0.922
644,0.000,0.000,0.910
645,0.008,0.004,0.906
646,0.004,0.004,0.906
647,0.000,0.004,0.914
648,0.004,0.004,0.902
649,0.016,-0.008,0.918
650,0.008,-0.004,0.914
651,-0.004,0.000,0.918
652,0.004,-0.012,0.941
653,0.000,-0.016,0.953
654,0.000,-0.016,0.949
655,0.000,-0.020,0.965
656,0.004,-0.027,0.969
657,0.012,-0.031,0.984
658,0.000,-0.023,0.988
659,0.008,-0.031,1.000
660,-0.016,-0.012,1.008
661,0.012,-0.035,1.035
662,0.016,-0.043,1.016
663,0.012,-0.043,1.004
664,0.020,-0.055,1.012
665,0.012,-0.051,1.016
666,0.016,-0.047,0.996
667,0.023,-0.047,0.980
668,0.020,-0.035,0.977
669,0.000,-0.047,0.980
670,0.020,-0.035,0.965
671,0.023,-0.031,0.953
672,0.008,-0.027,0.945
673,0.008,-0.020,0.938
674,0.008,-0.008,0.934
675,0.020,-0.016,0.930
676,0.016,-0.012,0.922
677,0.008,-0.012,0.914
678,0.016,-0.016,0.918
679,0.020,-0.008,0.910
680,0.039,-0.023,0.902
681,0.012,-0.016,0.918
682,0.000,-0.020,0.910
683,-0.004,-0.023,0.922
684,0.004,-0.020,0.938
685,0.004,-0.023,0.938
686,-0.004,-0.016,0.941
687,-0.008,-0.023,0.953
688,-0.004,-0.031,0.969
689,-0.004,-0.031,0.977
690,-0.004,-0.039,0.980
691,-0.004,-0.043,0.992
692,-0.004,-0.043,0.992
693,-0.008,-0.043,1.012
694,-0.008,-0.051,1.016
695,-0.004,-0.039,1.008
696,-0.012,-0.047,1.004
697,-0.004,-0.039,1.000
698,-0.004,-0.043,1.000
699,-0.004,-0.031,0.992
700,0.012,-0.055,1.016
701,0.000,-0.023,0.977
702,-0.004,-0.016,0.961
703,0.000,-0.020,0.957
704,0.000,-0.016,0.961
705,0.004,-0.020,0.934
706,0.000,-0.020,0.938
707,0.004,-0.012,0.930
708,0.008,-0.008,0.926
709,0.000,-0.016,0.918
710,0.000,-0.012,0.914
711,0.008,-0.020,0.922
712,-0.004,-0.012,0.910
