Sample,X,Y,Z
664,-0.020,-0.004,1.039
665,-0.039,0.000,0.949
666,0.000,-0.055,0.945
667,0.027,-0.035,0.953
668,-0.055,-0.008,0.957
669,-0.031,0.023,0.980
670,0.059,0.004,1.035
671,0.102,-0.020,0.980
672,0.051,-0.043,0.977
673,-0.039,0.023,0.934
674,-0.070,0.039,0.961
675,0.000,0.020,0.980
676,0.016,0.004,0.988
677,-0.012,0.000,0.980
678,-0.027,0.012,1.008
679,-0.020,0.012,0.969
680,0.031,-0.004,0.988
681,0.012,-0.012,0.996
682,-0.004,-0.016,1.004
683,0.008,-0.016,0.996
684,0.031,-0.023,1.004
685,0.047,-0.008,0.988
686,0.027,-0.004,0.996
687,0.004,0.008,0.992
688,-0.004,0.012,0.984
689,0.012,0.016,0.996
690,0.016,0.008,0.996
691,0.020,0.000,0.977
692,0.000,0.000,0.973
693,0.012,0.020,0.953
694,0.039,0.008,0.973
695,0.062,-0.012,0.969
696,0.055,-0.004,0.969
697,0.016,-0.004,0.961
698,0.016,0.008,0.953
699,0.027,-0.004,0.953
700,0.027,0.023,0.977
701,0.023,0.012,0.957
702,0.012,0.008,0.980
703,0.023,0.008,0.965
704,0.020,0.004,0.977
705,-0.004,0.008,0.984
706,-0.008,0.016,0.973
707,0.008,0.008,0.984
708,0.043,-0.004,0.984
709,0.027,-0.008,0.996
710,0.000,0.000,0.992
711,0.004,0.000,0.988
712,0.008,-0.012,0.988
713,0.020,-0.016,0.980
714,-0.004,-0.004,0.988
715,-0.016,0.000,0.996
716,-0.008,0.000,0.992
717,0.012,-0.004,0.992
718,0.008,-0.020,0.984
719,-0.012,-0.004,0.988
720,-0.027,0.008,0.988
721,0.000,-0.008,0.965
722,0.012,-0.012,0.980
723,0.004,0.004,0.988
724,-0.004,0.004,0.988
725,0.004,0.000,0.980
726,0.027,-0.008,0.965
727,0.008,-0.008,0.980
728,-0.016,0.004,0.969
729,-0.008,0.004,0.957
730,0.004,-0.004,0.965
731,0.016,-0.008,0.957
732,-0.008,0.000,0.965
733,-0.020,0.008,0.973
734,0.000,0.000,0.961
