Sample,X,Y,Z
837,0.004,-0.004,0.965
838,0.004,-0.008,0.969
839,-0.004,-0.008,0.969
840,-0.008,0.004,0.969
841,0.004,0.000,0.969
842,-0.004,-0.004,0.973
843,0.016,0.012,0.984
844,0.000,-0.004,0.957
845,-0.012,0.000,0.984
846,-0.020,-0.004,0.977
847,-0.012,0.008,0.984
848,-0.012,0.000,0.988
849,-0.008,0.004,0.988
850,-0.012,0.004,0.992
851,-0.016,-0.008,1.004
852,-0.004,-0.004,0.996
853,-0.008,-0.012,0.992
854,-0.012,-0.008,1.008
855,-0.004,-0.012,0.996
856,-0.004,-0.016,1.000
857,-0.004,-0.012,0.988
858,-0.004,-0.008,0.984
859,-0.008,-0.004,0.992
860,-0.004,0.004,0.984
861,0.000,-0.004,0.980
862,-0.004,-0.012,0.988
863,0.000,0.031,0.973
864,0.012,-0.020,0.992
865,-0.004,-0.004,0.977
866,0.008,-0.004,0.969
867,0.004,-0.004,0.969
868,-0.004,-0.008,0.965
869,-0.004,-0.004,0.969
870,0.004,0.000,0.961
871,0.004,0.004,0.961
872,0.004,0.000,0.969
873,-0.004,0.000,0.969
874,-0.004,0.008,0.969
875,0.008,0.008,0.973
876,0.000,0.000,0.969
877,-0.008,0.004,0.977
878,-0.008,0.004,0.988
879,-0.004,0.000,0.984
880,0.000,-0.012,0.988
881,0.000,-0.008,0.992
882,-0.008,-0.004,0.988
883,0.000,-0.031,1.035
884,0.008,-0.008,0.984
885,0.000,0.000,0.988
886,0.000,-0.004,0.992
887,-0.004,-0.004,0.992
888,-0.008,-0.004,0.984
889,-0.004,-0.008,1.000
890,0.000,-0.008,0.992
891,-0.004,-0.012,0.984
892,-0.008,-0.008,0.988
893,0.000,-0.012,0.988
894,0.012,0.000,0.973
895,0.008,-0.008,0.980
896,0.000,0.000,0.977
897,0.004,0.000,0.984
898,0.016,0.008,0.969
899,0.023,0.000,0.969
900,0.004,0.016,0.969
901,0.000,0.012,0.965
902,0.016,0.008,0.969
903,0.020,0.035,0.992
904,0.008,0.012,0.961
905,0.008,0.004,0.965
906,0.012,0.000,0.969
907,0.012,0.000,0.965
908,0.016,0.000,0.965
909,0.008,0.000,0.977
910,0.004,0.000,0.973
911,0.008,0.004,0.973
912,0.012,0.008,0.980
913,0.012,0.004,0.980
914,0.004,0.004,0.988
915,0.004,-0.008,0.988
916,0.012,-0.004,0.988
917,0.000,0.000,0.996
918,0.004,-0.008,0.988
919,0.004,-0.004,0.988
920,0.004,-0.008,0.992
921,0.004,-0.012,0.992
922,0.000,-0.008,0.984
923,0.027,0.004,0.984
924,0.004,0.012,0.984
925,-0.004,0.004,0.984
926,-0.004,0.000,0.977
927,-0.004,-0.004,0.977
928,-0.012,0.000,0.984
929,0.000,0.000,0.977
930,0.000,0.000,0.977
931,-0.004,-0.004,0.977
932,0.000,0.000,0.977
933,-0.004,0.004,0.977
