Sample,X,Y,Z
471,0.133,-0.086,0.977
472,-0.086,-0.055,1.055
473,0.023,-0.051,1.094
474,-0.133,-0.238,1.133
475,0.012,-0.418,1.031
476,0.117,-0.504,1.109
477,-0.016,-0.465,1.121
478,0.066,-0.363,1.133
479,-0.141,-0.230,1.082
480,0.016,-0.215,1.164
481,0.043,-0.301,1.148
482,0.004,-0.520,1.062
483,0.059,-0.602,1.035
484,0.035,-0.520,1.031
485,0.027,-0.371,0.973
486,0.090,-0.152,1.035
487,-0.148,-0.113,0.930
488,0.055,-0.320,1.020
489,-0.008,-0.473,0.855
490,-0.105,-0.441,0.875
491,-0.098,-0.391,0.848
492,0.082,0.008,0.875
493,-0.023,0.188,0.734
494,0.047,0.121,0.945
495,0.152,-0.074,0.957
496,-0.031,-0.285,0.828
497,-0.145,-0.477,0.863
498,-0.043,-0.242,0.793
499,0.195,-0.125,0.887
500,0.180,0.016,0.902
501,-0.117,0.059,0.934
502,-0.195,0.047,1.000
503,0.020,-0.512,1.156
504,0.148,-0.559,0.855
505,0.047,-0.500,1.031
506,0.055,-0.219,1.027
507,-0.086,-0.152,1.164
508,-0.113,-0.051,1.098
509,-0.094,-0.594,1.137
510,-0.023,-0.672,1.020
511,0.156,-0.477,1.059
512,0.102,-0.320,1.227
513,-0.043,-0.102,1.078
514,-0.102,-0.223,1.066
515,-0.031,-0.406,0.988
516,0.070,-0.512,1.078
517,0.012,-0.453,1.062
518,0.016,-0.402,0.918
519,-0.199,-0.227,1.027
520,-0.062,-0.160,0.891
521,0.062,-0.137,0.832
522,0.191,-0.191,0.992
523,-0.027,-0.133,0.980
524,-0.105,-0.281,0.883
525,0.035,-0.324,0.754
526,0.172,-0.082,0.879
527,0.035,-0.066,0.836
528,-0.109,0.098,0.949
529,-0.129,-0.156,0.879
530,-0.152,-0.352,0.840
531,0.090,-0.336,0.938
532,0.047,-0.250,0.914
533,0.039,-0.137,0.930
534,-0.125,0.004,0.898
535,-0.004,-0.078,1.074
536,0.102,-0.480,1.066
537,0.086,-0.355,0.910
538,-0.020,-0.379,1.105
539,-0.168,-0.199,1.062
540,-0.133,-0.219,1.102
541,0.016,-0.348,1.012
542,0.109,-0.469,1.109
543,0.027,-0.445,1.035
544,-0.121,-0.344,1.094
545,-0.137,-0.316,1.102
546,0.027,-0.309,1.082
547,0.230,-0.332,1.012
548,0.125,-0.305,1.016
549,-0.086,-0.199,1.113
550,-0.207,-0.195,1.004
551,-0.082,-0.309,0.977
552,0.152,-0.270,0.926
553,0.113,-0.215,0.961
554,-0.055,-0.133,0.957
555,-0.211,-0.055,0.898
556,-0.156,-0.164,0.918
557,0.016,-0.363,0.891
558,0.207,-0.254,0.832
559,0.098,-0.234,0.922
560,-0.117,-0.004,0.840
561,-0.102,0.000,0.879
562,0.086,-0.211,0.988
563,0.180,-0.359,0.883
564,0.141,-0.258,0.902
565,-0.070,-0.203,1.004
566,-0.172,-0.121,0.918
567,-0.012,-0.160,0.980
568,0.047,-0.254,0.984
569,-0.070,-0.293,1.031
570,-0.082,-0.297,1.027
571,-0.090,-0.320,1.023
572,0.012,-0.305,1.059
573,0.172,-0.285,0.996
574,0.023,-0.293,1.059
575,-0.129,-0.270,1.086
576,-0.023,-0.352,1.027
577,0.039,-0.449,1.070
578,0.117,-0.379,1.027
579,0.133,-0.270,1.047
580,0.047,-0.258,1.016
581,-0.113,-0.129,1.070
582,-0.113,-0.238,1.031
583,0.094,-0.375,0.926
584,0.148,-0.242,0.980
585,-0.066,-0.227,1.031
586,-0.113,-0.137,0.926
587,-0.055,-0.199,0.895
588,0.004,-0.117,0.957
589,0.004,-0.215,0.973
590,-0.016,-0.258,0.898
591,0.098,-0.238,0.836
592,0.043,-0.152,0.930
593,-0.062,-0.125,0.926
594,-0.004,-0.316,0.926
595,0.113,-0.254,0.816
596,0.133,-0.234,0.996
597,-0.078,-0.086,0.988
598,-0.195,-0.418,0.965
599,-0.016,-0.309,0.840
600,0.203,-0.281,1.035
601,0.113,-0.121,1.027
602,-0.199,-0.246,1.113
603,-0.301,-0.363,0.914
604,0.094,-0.422,0.980
605,0.344,-0.250,0.988
