Sample,X,Y,Z
790,-0.055,-0.156,1.055
791,0.070,-0.281,0.887
792,-0.043,-0.188,0.871
793,-0.047,0.141,1.066
794,0.027,0.051,1.133
795,-0.184,0.148,0.848
796,-0.039,-0.141,1.020
797,0.188,-0.285,0.953
798,0.023,-0.145,0.898
799,0.109,0.066,0.926
800,-0.082,0.184,0.934
801,-0.035,0.039,1.062
802,0.137,-0.117,0.773
803,0.195,-0.227,0.906
804,0.062,-0.109,0.980
805,0.078,0.117,0.883
806,-0.168,0.113,0.965
807,-0.191,0.066,0.965
808,0.223,0.012,0.926
809,0.051,-0.094,0.844
810,0.070,0.062,1.016
811,-0.211,0.055,0.957
812,-0.219,0.094,0.973
813,-0.129,-0.055,0.906
814,-0.055,-0.109,0.984
815,-0.180,-0.254,1.004
816,-0.281,-0.266,0.980
817,-0.477,-0.281,0.930
818,-0.305,-0.285,1.031
819,-0.398,-0.375,0.941
820,-0.410,-0.445,1.043
821,-0.516,-0.559,1.023
822,-0.590,-0.531,0.969
823,-0.473,-0.590,0.988
824,-0.324,-0.582,1.000
825,-0.355,-0.551,1.008
826,-0.355,-0.488,1.062
827,-0.477,-0.480,0.895
828,-0.355,-0.535,0.996
829,-0.262,-0.516,0.906
830,-0.141,-0.531,0.996
831,-0.223,-0.387,0.887
832,-0.309,-0.395,0.941
833,-0.188,-0.324,0.852
834,-0.121,-0.250,0.879
835,-0.203,-0.277,0.949
836,-0.254,-0.285,0.863
837,-0.285,-0.191,0.836
838,-0.250,-0.133,0.906
839,-0.066,0.008,0.926
840,-0.133,-0.086,0.930
841,-0.453,0.004,0.793
842,-0.383,-0.141,1.016
843,-0.328,-0.125,0.875
844,-0.246,-0.117,1.051
845,-0.328,-0.117,0.965
846,-0.453,-0.180,1.012
847,-0.566,-0.234,0.941
848,-0.297,-0.379,1.059
849,-0.109,-0.469,0.977
850,-0.266,-0.398,1.082
851,-0.473,-0.383,1.020
852,-0.512,-0.453,1.062
853,-0.332,-0.598,1.027
854,-0.098,-0.605,0.969
855,-0.113,-0.625,1.020
856,-0.336,-0.508,1.066
857,-0.406,-0.441,1.004
858,-0.375,-0.602,0.988
859,-0.148,-0.590,0.910
860,-0.090,-0.527,0.961
861,-0.266,-0.434,0.891
862,-0.371,-0.324,0.949
863,-0.387,-0.266,0.902
864,-0.281,-0.305,0.855
865,-0.242,-0.273,0.867
866,-0.328,-0.312,0.898
867,-0.387,-0.254,0.812
868,-0.391,-0.246,0.832
869,-0.391,-0.105,0.828
870,-0.309,-0.117,0.945
871,-0.383,-0.121,0.867
872,-0.395,-0.207,0.875
873,-0.363,-0.227,0.852
874,-0.328,-0.145,0.953
875,-0.340,-0.129,1.000
876,-0.383,-0.211,0.984
877,-0.363,-0.336,0.977
878,-0.246,-0.309,0.969
879,-0.219,-0.312,1.062
880,-0.215,-0.301,1.062
881,-0.395,-0.363,1.062
882,-0.320,-0.512,1.043
883,-0.145,-0.512,1.047
884,-0.156,-0.469,1.090
885,-0.230,-0.434,1.086
886,-0.375,-0.480,1.074
887,-0.305,-0.555,1.012
888,-0.250,-0.555,0.941
889,-0.246,-0.453,1.020
890,-0.379,-0.453,1.055
891,-0.469,-0.453,0.922
892,-0.363,-0.492,0.836
893,-0.266,-0.379,0.879
894,-0.262,-0.293,0.957
895,-0.422,-0.188,0.863
896,-0.523,-0.230,0.859
897,-0.434,-0.324,0.801
898,-0.160,-0.281,0.797
899,-0.152,-0.156,0.820
900,-0.301,-0.043,0.914
901,-0.547,-0.023,0.930
902,-0.383,-0.191,0.848
903,-0.152,-0.266,0.797
904,0.016,-0.215,0.949
905,-0.141,-0.125,0.977
906,-0.398,-0.082,0.965
907,-0.375,-0.195,0.957
908,-0.109,-0.312,0.996
909,0.000,-0.383,0.988
910,-0.133,-0.352,1.059
911,-0.387,-0.367,1.082
912,-0.410,-0.336,1.000
913,-0.254,-0.352,1.059
914,-0.098,-0.414,1.121
915,-0.215,-0.414,1.090
916,-0.496,-0.445,1.062
917,-0.500,-0.469,1.023
918,-0.316,-0.457,1.059
919,-0.215,-0.383,0.992
920,-0.348,-0.297,1.012
921,-0.488,-0.383,1.039
922,-0.457,-0.406,0.895
923,-0.277,-0.398,0.863
924,-0.188,-0.352,0.945
925,-0.309,-0.266,0.953
926,-0.387,-0.254,0.824
927,-0.344,-0.250,0.832
928,-0.199,-0.227,0.883
