Sample,X,Y,Z
436,0.031,0.055,0.988
437,0.102,0.051,0.895
438,0.105,0.188,0.988
439,0.152,0.277,1.070
440,0.098,0.301,0.941
441,0.059,0.059,1.059
442,0.020,0.027,0.926
443,0.082,0.039,0.961
444,0.180,0.211,0.996
445,0.160,0.238,0.969
446,-0.016,0.156,1.105
447,0.258,-0.094,0.945
448,0.047,-0.125,0.910
449,0.059,0.117,0.965
450,0.246,0.000,1.066
451,0.113,0.211,0.914
452,-0.008,-0.086,1.027
453,-0.160,-0.086,0.879
454,0.086,-0.031,0.996
455,0.148,0.020,1.070
456,-0.012,0.133,0.910
457,-0.008,0.113,0.930
458,-0.102,-0.164,1.035
459,0.090,-0.027,0.965
460,0.090,-0.074,0.957
461,-0.016,0.047,0.988
462,-0.055,0.094,0.980
463,0.102,0.066,0.980
464,-0.016,-0.129,0.953
465,0.078,0.039,0.961
466,0.012,-0.047,1.008
467,0.078,0.164,1.008
468,0.004,0.207,0.961
469,0.027,-0.023,0.996
470,0.117,0.043,1.000
471,0.086,-0.027,0.973
472,-0.016,0.121,1.027
473,0.055,0.184,1.016
474,0.027,0.066,1.031
475,0.059,0.020,0.969
476,0.035,-0.113,0.953
477,-0.062,0.000,0.980
478,0.113,0.055,0.957
479,0.059,0.047,1.039
480,0.000,-0.078,1.000
481,-0.180,-0.098,0.906
482,-0.059,-0.074,0.941
483,-0.035,0.035,0.992
484,0.004,0.094,0.980
485,0.027,-0.020,0.965
486,-0.047,0.047,0.895
487,-0.109,-0.098,1.016
488,-0.027,-0.023,0.945
489,0.012,-0.016,0.969
490,0.039,0.043,0.945
491,0.105,0.031,0.988
492,0.008,0.012,1.023
493,-0.109,-0.105,0.930
494,0.141,-0.164,1.016
495,0.070,-0.016,0.918
496,0.059,0.047,1.047
497,-0.094,0.102,0.996
498,-0.203,-0.043,0.977
499,0.102,-0.094,0.977
500,0.098,-0.059,1.051
501,0.012,0.031,1.031
502,-0.184,0.184,1.004
503,-0.105,-0.066,1.016
504,0.047,-0.051,0.895
505,0.129,-0.066,0.988
506,-0.117,0.004,1.039
507,-0.211,0.109,1.039
508,-0.051,-0.184,0.945
509,0.141,-0.043,0.840
510,0.086,-0.027,1.012
511,-0.211,0.074,1.125
512,-0.035,-0.082,0.898
513,0.125,-0.070,0.855
514,0.125,-0.070,0.855
515,0.094,0.039,0.957
516,0.012,0.090,1.121
517,-0.105,0.055,1.008
518,-0.004,-0.281,0.938
519,0.195,-0.035,0.797
520,0.102,-0.070,1.113
521,0.027,0.219,1.102
522,-0.051,-0.055,0.918
523,-0.137,-0.117,0.859
524,0.023,-0.078,0.973
525,0.105,0.031,1.090
526,-0.203,0.160,0.938
527,-0.012,-0.012,1.004
528,-0.082,-0.105,0.859
529,0.066,-0.051,1.055
530,0.113,0.043,1.008
531,-0.137,-0.055,1.059
532,-0.090,-0.008,0.906
533,0.008,-0.039,0.910
534,0.184,0.074,1.094
535,-0.137,0.078,1.047
536,-0.020,-0.094,1.066
537,0.016,-0.070,0.805
538,0.125,0.012,0.957
539,0.012,0.234,1.027
540,-0.094,0.094,1.109
541,-0.078,-0.066,0.852
542,0.090,-0.184,0.859
543,0.082,0.051,0.980
544,0.055,0.148,1.184
545,0.008,0.062,0.980
546,-0.102,-0.141,0.805
547,0.172,-0.168,0.918
548,0.152,0.051,0.977
549,-0.023,0.199,1.230
550,-0.086,-0.031,0.934
551,0.043,-0.160,0.809
552,-0.023,0.000,0.922
553,0.000,0.172,1.105
554,0.059,0.117,1.090
555,-0.047,-0.066,0.836
556,-0.035,-0.078,0.852
557,0.051,0.043,0.977
558,-0.059,0.066,1.207
559,-0.109,0.062,0.926
560,-0.055,-0.180,0.883
561,0.109,-0.102,0.941
562,0.164,0.086,1.094
563,-0.027,0.105,1.078
564,-0.184,-0.035,1.000
565,-0.078,-0.160,0.855
566,0.219,0.008,0.852
567,0.012,0.262,1.184
568,-0.180,0.254,1.133
569,-0.262,-0.230,0.945
570,0.086,-0.223,0.641
571,0.340,-0.090,0.992
572,0.125,0.176,1.230
573,-0.113,0.148,1.027
574,-0.199,-0.270,0.898
575,0.031,-0.316,0.730
576,0.242,-0.098,1.090
577,0.102,0.277,1.094
578,-0.105,0.215,1.082
579,-0.340,-0.051,0.754
580,0.059,-0.180,0.895
581,0.250,-0.043,0.984
582,0.039,0.160,1.168
583,-0.359,0.137,1.031
584,-0.219,-0.062,0.797
585,0.234,-0.172,0.836
586,0.395,0.047,1.160
587,0.039,-0.008,1.109
588,-0.086,-0.059,0.980
589,-0.148,-0.070,0.730
590,-0.004,0.035,0.977
591,0.215,0.184,1.203
592,0.164,-0.012,1.078
593,-0.199,-0.039,0.801
594,-0.219,-0.082,0.902
595,0.109,0.152,0.977
596,0.055,0.117,1.203
597,0.035,0.012,0.988
598,-0.180,-0.234,0.812
599,-0.082,-0.184,0.957
600,0.047,0.039,1.031
601,0.172,0.008,1.254
602,0.012,-0.035,0.906
603,-0.113,-0.293,0.844
604,-0.062,-0.066,0.875
605,0.051,0.039,1.125
606,-0.102,0.070,1.129
607,0.062,-0.059,0.840
608,-0.145,-0.145,0.820
609,-0.176,0.086,0.980
610,0.109,0.086,1.109
611,-0.020,0.020,0.949
612,-0.059,-0.035,0.969
613,-0.090,-0.250,0.883
614,-0.031,0.000,0.941
615,0.129,0.102,1.137
616,0.039,0.059,0.996
617,0.039,0.031,0.969
618,-0.016,-0.047,0.859
619,0.012,0.082,0.992
620,0.031,0.105,1.121
621,0.125,0.055,1.027
622,-0.133,0.086,0.852
623,-0.059,0.047,0.988
624,0.074,0.004,1.004
625,0.117,0.020,0.910
626,0.273,0.023,0.977
627,0.062,0.125,1.016
628,-0.121,0.016,1.078
629,0.012,-0.055,0.848
630,0.191,-0.086,1.020
631,0.078,0.070,1.004
632,-0.008,0.164,1.031
633,-0.227,0.133,0.977
634,-0.227,0.133,0.977
635,-0.164,-0.090,0.926
636,0.035,-0.125,0.906
637,0.023,-0.031,0.992
638,-0.188,0.168,1.059
639,-0.289,0.012,1.047
640,0.023,-0.168,0.867
641,0.066,-0.273,0.859
642,0.207,-0.090,1.160
643,0.008,-0.129,0.965
644,-0.273,-0.102,0.980
645,-0.043,-0.059,0.785
646,0.215,-0.043,1.066
647,-0.016,0.094,1.129
648,0.125,0.016,0.965
649,-0.203,-0.098,0.777
650,0.012,0.059,0.980
651,0.238,0.141,0.977
652,0.242,0.180,1.098
653,-0.035,0.059,1.031
654,-0.180,-0.082,0.809
655,-0.051,-0.031,0.953
656,0.164,0.051,1.043
657,0.246,0.055,1.098
658,-0.004,0.062,0.926
659,-0.039,-0.051,0.855
660,-0.277,-0.004,1.043
661,-0.004,0.086,1.031
662,0.039,0.016,1.031
663,-0.078,0.043,0.980
664,-0.109,-0.035,0.898
665,-0.203,0.078,1.035
666,0.082,0.047,0.996
667,0.172,-0.125,1.086
668,0.039,-0.195,0.938
669,-0.027,-0.168,0.988
670,-0.102,-0.102,0.895
671,0.027,0.004,1.125
672,0.125,-0.051,0.973
673,0.043,-0.211,0.977
674,0.043,-0.211,0.977
675,-0.035,-0.125,0.863
676,0.055,-0.082,0.996
677,-0.070,-0.027,1.047
678,0.020,0.047,0.871
679,-0.082,0.027,0.984
680,0.004,0.043,0.980
681,-0.047,-0.035,0.938
682,0.090,-0.004,0.938
683,0.074,-0.012,0.938
684,0.051,0.035,0.980
685,-0.195,0.160,0.996
686,-0.078,-0.012,1.008
687,0.121,-0.059,0.898
688,0.082,0.004,1.000
689,0.008,0.227,1.012
690,-0.148,0.105,1.051
691,-0.133,0.055,1.055
692,0.086,-0.125,0.781
693,0.156,0.082,1.016
694,-0.012,0.156,1.133
695,-0.090,0.121,1.102
696,-0.148,-0.133,0.844
697,0.152,-0.129,0.906
698,0.309,-0.129,0.988
699,0.199,0.148,1.238
700,-0.219,0.078,0.988
701,-0.184,-0.266,0.891
702,0.121,-0.227,0.852
703,0.336,-0.117,1.035
704,0.023,0.133,1.172
705,-0.172,0.043,1.004
706,-0.266,-0.121,0.820
707,-0.078,-0.082,0.828
708,0.297,-0.008,1.027
709,0.129,0.094,1.105
710,-0.168,0.141,0.996
711,-0.410,-0.020,0.734
712,-0.137,-0.090,0.906
713,0.289,0.062,1.008
714,0.289,0.062,1.008
715,0.172,-0.016,1.109
716,-0.113,0.090,0.922
717,-0.223,-0.008,0.750
718,-0.137,0.070,0.961
719,0.168,0.066,1.105
720,0.191,-0.012,1.000
721,-0.059,-0.078,0.953
722,-0.043,0.012,0.824
723,-0.188,0.145,1.133
724,0.152,0.145,1.070
725,0.305,-0.051,1.027
726,-0.055,-0.215,0.988
727,-0.082,-0.031,0.906
728,0.129,0.035,1.125
729,0.105,0.129,1.078
730,0.094,0.086,1.074
731,-0.152,-0.270,0.922
732,0.074,-0.113,0.910
733,0.020,-0.078,1.047
734,0.035,0.141,1.020
735,-0.086,0.184,1.035
736,-0.352,-0.059,0.980
737,-0.145,-0.184,0.828
738,0.137,-0.312,0.961
739,0.184,0.008,0.977
740,-0.086,0.250,1.070
741,-0.168,0.113,0.977
742,-0.121,-0.027,0.930
743,0.078,-0.242,0.863
744,0.184,-0.238,0.977
745,-0.113,0.090,0.965
746,-0.055,0.117,0.992
747,-0.086,0.180,0.910
748,0.051,-0.023,1.020
749,0.090,-0.102,0.938
750,0.012,-0.238,1.000
751,-0.047,-0.027,0.902
752,0.016,0.066,0.957
753,-0.016,0.207,1.043
754,0.031,0.125,1.145
755,0.055,-0.125,0.941
756,0.051,-0.246,0.965
757,0.086,-0.148,0.969
758,-0.035,0.172,1.031
759,0.008,0.242,1.098
760,-0.078,0.113,1.004
761,-0.141,-0.074,0.973
762,0.098,-0.211,0.906
763,0.043,-0.094,1.023
764,0.008,0.043,1.062
765,0.035,0.102,0.949
766,-0.031,0.043,0.922
767,0.086,0.039,0.980
768,0.074,-0.109,1.039
769,0.164,-0.098,0.988
770,-0.004,-0.027,0.879
771,-0.082,0.008,0.977
772,0.039,0.230,0.902
773,-0.055,0.172,1.039
774,0.043,0.008,1.000
775,-0.062,-0.156,0.887
776,-0.090,-0.113,0.828
