Sample,X,Y,Z
839,0.000,-0.016,0.969
840,-0.012,0.027,0.953
841,-0.012,-0.023,0.969
842,0.004,-0.008,0.973
843,0.000,-0.012,0.965
844,-0.004,-0.016,0.965
845,-0.004,-0.020,0.965
846,0.000,-0.016,0.949
847,0.004,-0.012,0.961
848,0.008,-0.012,0.969
849,-0.008,-0.012,0.961
850,-0.012,-0.012,0.961
851,0.000,-0.012,0.961
852,0.008,-0.012,0.961
853,0.004,-0.012,0.953
854,-0.012,-0.016,0.957
855,-0.016,-0.004,0.953
856,0.004,-0.008,0.953
857,0.012,-0.008,0.953
858,0.000,-0.020,0.953
859,-0.020,-0.012,0.957
860,-0.016,0.000,0.953
861,0.012,-0.027,0.961
862,0.012,-0.023,0.957
863,-0.012,-0.016,0.949
864,-0.012,-0.008,0.965
865,-0.004,-0.020,0.957
866,0.020,-0.023,0.957
867,0.004,-0.020,0.965
868,-0.004,-0.020,0.969
869,-0.008,-0.020,0.973
870,0.008,-0.020,0.969
871,0.016,-0.023,0.969
872,0.000,-0.023,0.973
873,-0.012,-0.012,0.973
874,0.004,-0.020,0.961
875,0.020,-0.027,0.965
876,0.020,-0.023,0.957
877,0.000,-0.027,0.965
878,0.004,-0.027,0.973
879,0.012,-0.020,0.961
880,0.012,0.004,0.969
881,0.000,-0.023,0.953
882,-0.008,-0.023,0.965
883,-0.004,-0.023,0.957
884,0.012,-0.023,0.953
885,0.008,-0.023,0.961
886,0.000,-0.027,0.957
887,-0.008,-0.016,0.965
888,0.000,-0.023,0.957
889,0.012,-0.023,0.957
890,0.020,-0.020,0.953
891,0.000,-0.020,0.957
892,-0.012,-0.012,0.941
893,-0.008,-0.023,0.953
894,0.027,-0.023,0.953
895,0.012,-0.027,0.957
896,0.000,-0.027,0.941
897,-0.012,-0.016,0.957
898,0.004,-0.012,0.973
899,0.016,-0.020,0.957
900,0.027,0.008,0.953
901,0.000,-0.023,0.961
902,-0.004,-0.016,0.965
903,0.004,-0.031,0.969
904,0.031,-0.031,0.953
905,0.012,-0.027,0.961
906,0.000,-0.023,0.969
907,-0.004,-0.031,0.965
908,0.020,-0.027,0.977
909,0.020,-0.027,0.965
910,0.008,-0.027,0.969
911,-0.012,-0.016,0.969
912,0.004,-0.027,0.969
913,0.020,-0.023,0.969
914,0.016,-0.020,0.961
915,0.000,-0.027,0.973
916,0.004,-0.023,0.953
917,0.020,-0.023,0.957
918,0.020,-0.023,0.961
919,-0.004,-0.023,0.949
920,-0.020,0.039,0.957
921,0.004,-0.020,0.965
