Sample,X,Y,Z
515,-0.055,-0.355,0.895
516,-0.086,-0.168,0.965
517,-0.004,-0.137,1.043
518,0.090,-0.148,1.066
519,0.078,-0.332,1.043
520,0.031,-0.363,1.023
521,-0.074,-0.406,1.156
522,-0.070,-0.254,1.117
523,-0.113,-0.320,1.137
524,-0.090,-0.398,1.098
525,0.043,-0.434,1.090
526,0.055,-0.398,1.125
527,0.055,-0.398,1.125
528,0.004,-0.305,1.180
529,-0.094,-0.270,1.133
530,-0.098,-0.426,0.992
531,0.129,-0.410,1.004
532,0.168,-0.316,1.012
533,0.059,-0.137,1.059
534,-0.121,-0.105,1.031
535,-0.148,-0.281,0.898
536,0.020,-0.293,0.824
537,0.129,-0.188,0.895
538,-0.016,-0.117,0.918
539,-0.207,-0.020,0.852
540,-0.164,-0.168,0.906
541,0.035,-0.309,0.715
542,0.172,-0.234,0.848
543,0.039,-0.090,0.883
544,-0.109,-0.070,0.832
545,0.020,-0.102,0.961
546,0.055,-0.277,0.836
547,0.129,-0.258,0.918
548,0.090,-0.211,0.941
549,-0.059,-0.137,1.023
550,-0.086,-0.242,0.902
551,0.016,-0.289,1.055
552,0.004,-0.312,0.996
553,-0.070,-0.250,1.094
554,-0.098,-0.270,1.082
555,-0.062,-0.352,1.086
556,0.008,-0.359,1.055
557,0.148,-0.406,1.047
558,-0.020,-0.324,1.117
559,-0.129,-0.293,1.133
560,0.020,-0.309,1.070
561,0.070,-0.391,1.082
562,0.145,-0.363,1.059
563,0.117,-0.289,1.047
564,-0.008,-0.305,1.062
565,-0.141,-0.125,1.043
566,-0.039,-0.242,1.031
567,0.152,-0.344,0.910
568,0.082,-0.176,1.023
569,-0.121,-0.180,0.961
570,-0.148,-0.117,0.855
571,0.008,-0.238,0.891
572,0.020,-0.121,0.863
573,-0.027,-0.234,0.953
574,-0.039,-0.180,0.836
575,0.078,-0.219,0.789
576,0.004,-0.105,0.918
577,-0.023,-0.160,0.945
578,0.047,-0.375,0.820
579,0.148,-0.297,0.816
580,0.074,-0.133,0.965
581,-0.133,-0.090,1.027
582,-0.117,-0.438,0.957
583,0.070,-0.332,0.863
584,0.230,-0.293,1.070
585,0.039,-0.148,1.090
586,-0.270,-0.312,1.070
587,-0.273,-0.422,0.984
588,0.172,-0.395,1.039
589,0.328,-0.250,1.055
590,0.082,-0.199,1.180
591,-0.293,-0.352,1.188
592,-0.336,-0.637,0.988
593,0.160,-0.477,0.949
594,0.434,-0.207,1.059
595,0.168,0.004,1.133
596,-0.340,0.023,1.105
597,-0.320,-0.598,1.039
598,-0.004,-0.637,0.805
599,0.309,-0.211,1.074
600,0.266,0.102,1.004
601,-0.156,0.215,0.844
602,-0.289,0.016,1.062
603,-0.094,-0.430,0.957
604,0.188,-0.652,0.934
605,0.199,-0.207,0.914
606,-0.074,-0.094,0.887
607,-0.305,0.074,0.660
608,-0.031,-0.047,0.973
609,0.312,-0.227,0.992
610,0.180,-0.289,1.078
611,-0.168,-0.293,0.914
612,-0.332,-0.484,0.684
613,0.035,-0.344,0.926
614,0.277,-0.250,0.832
615,0.266,-0.227,1.066
616,-0.215,-0.156,1.137
617,-0.430,-0.242,0.914
618,-0.133,-0.621,1.020
619,0.242,-0.355,0.957
620,0.258,-0.242,1.027
621,-0.035,-0.125,1.023
622,-0.219,-0.098,1.070
623,-0.137,-0.340,1.039
624,0.109,-0.504,1.094
625,0.227,-0.340,1.035
626,0.023,-0.191,1.047
627,-0.156,-0.148,1.031
628,-0.109,-0.203,0.953
629,0.078,-0.328,1.066
630,0.148,-0.309,1.027
631,-0.023,-0.238,1.059
632,-0.195,-0.184,0.988
633,-0.105,-0.156,0.887
634,0.105,-0.145,0.910
635,0.145,-0.016,1.008
636,-0.020,0.195,1.020
637,-0.172,0.117,0.949
638,-0.074,0.098,0.906
639,0.062,0.066,0.906
640,0.160,0.051,0.961
641,0.047,0.090,0.859
642,-0.047,0.051,0.906
643,-0.070,0.027,0.895
644,-0.016,0.039,0.914
645,0.035,-0.035,0.945
646,-0.012,-0.043,0.898
647,-0.062,-0.031,0.973
648,-0.031,-0.082,0.938
649,0.020,-0.090,0.973
650,0.043,-0.051,1.023
651,-0.016,-0.035,1.074
652,-0.043,0.004,1.023
653,0.008,0.020,1.059
654,0.051,0.008,1.043
655,0.070,-0.004,1.066
656,0.031,0.031,1.066
657,-0.035,0.004,1.051
658,-0.020,-0.020,1.031
659,-0.004,-0.016,0.984
660,0.000,-0.020,1.027
661,-0.012,-0.008,0.988
662,-0.004,-0.035,0.988
663,0.000,-0.039,0.977
664,0.012,-0.027,0.977
665,0.004,0.016,0.949
666,-0.004,0.031,0.961
667,-0.004,0.031,0.977
668,0.016,0.020,0.965
669,0.059,0.023,0.965
670,0.020,0.051,0.953
671,0.012,0.023,1.023
672,-0.020,0.043,0.973
673,-0.020,0.031,0.941
674,0.016,0.012,0.941
675,0.000,0.027,0.938
676,0.004,0.020,0.941
677,0.004,0.004,0.941
678,-0.008,-0.004,0.930
679,0.016,0.004,0.926
680,0.000,0.012,0.941
681,0.000,0.020,0.945
682,0.016,-0.012,0.969
683,0.020,-0.004,0.953
684,0.016,0.023,0.969
685,-0.004,0.023,1.008
686,-0.027,0.043,1.008
687,-0.004,0.004,1.039
688,0.004,-0.027,1.004
689,0.020,-0.012,1.031
690,0.008,-0.004,1.035
691,0.004,-0.055,1.059
692,-0.016,-0.020,1.035
693,0.020,-0.027,1.062
694,0.035,-0.051,1.031
695,0.047,-0.031,1.012
696,0.008,-0.020,1.008
697,-0.027,0.000,0.969
698,-0.012,-0.004,0.984
699,0.008,-0.008,0.973
700,0.012,0.000,0.969
701,0.004,-0.004,0.973
702,-0.008,0.000,0.926
703,-0.012,0.008,0.941
704,-0.008,0.008,0.930
705,0.000,0.012,0.926
706,0.008,-0.004,0.945
707,0.016,-0.004,0.930
708,0.000,0.004,0.941
709,0.000,0.008,0.953
710,-0.008,-0.004,0.949
711,0.000,-0.004,0.973
712,0.000,-0.004,0.953
713,-0.008,-0.004,0.969
714,-0.012,-0.004,0.973
715,-0.012,-0.012,0.969
716,0.004,-0.016,0.969
717,0.000,-0.016,0.973
718,-0.004,-0.012,0.984
719,-0.012,-0.004,0.996
720,-0.008,-0.012,0.992
721,0.012,-0.016,0.988
722,0.020,-0.020,1.004
723,0.008,-0.023,1.008
724,0.000,-0.023,1.023
725,-0.008,-0.023,1.023
726,-0.012,-0.031,1.027
727,-0.008,-0.027,1.020
728,-0.004,-0.027,1.020
729,-0.004,-0.020,1.023
730,-0.004,-0.012,1.012
731,-0.008,0.004,0.973
732,-0.008,0.000,0.984
733,0.012,-0.004,0.988
734,0.004,-0.008,0.977
735,0.000,0.000,0.969
736,-0.012,0.008,0.953
737,0.000,0.016,0.953
738,0.004,0.000,0.945
739,-0.004,0.004,0.938
740,-0.016,0.000,0.918
741,-0.016,0.008,0.918
742,-0.008,0.008,0.922
743,0.004,0.004,0.930
744,0.004,0.008,0.934
745,-0.004,0.008,0.957
746,0.000,0.012,0.957
747,0.000,0.000,0.961
748,0.008,-0.004,0.965
749,0.000,-0.008,0.980
750,-0.008,0.004,0.984
751,-0.012,0.004,1.000
752,-0.008,-0.008,1.012
753,-0.004,-0.004,1.008
754,0.004,0.000,1.016
755,0.004,-0.012,1.016
756,0.000,-0.012,1.020
757,0.004,-0.016,1.000
758,-0.004,-0.020,1.012
759,0.000,-0.008,1.016
760,0.004,-0.008,1.008
761,-0.004,-0.012,1.012
762,0.000,-0.008,1.012
763,-0.004,0.000,1.012
764,-0.004,0.000,1.004
765,0.000,-0.004,1.004
766,0.004,0.004,0.992
767,-0.004,0.004,0.988
768,0.004,0.000,0.980
769,0.008,0.004,0.969
770,-0.008,0.004,0.969
771,0.000,-0.016,0.969
772,0.004,-0.004,0.941
773,0.016,0.000,0.941
774,0.004,0.008,0.934
775,-0.008,0.016,0.930
776,-0.004,0.012,0.934
777,0.016,0.004,0.930
778,0.016,0.000,0.934
779,-0.004,0.012,0.941
780,-0.008,0.016,0.949
781,-0.004,0.008,0.953
782,0.012,0.004,0.961
783,0.008,0.000,0.961
784,0.004,0.004,0.988
785,0.004,0.000,0.996
786,0.000,-0.004,1.008
787,0.004,-0.008,1.004
788,0.004,-0.012,1.008
789,0.004,-0.016,1.012
790,0.004,-0.020,1.020
791,0.031,-0.031,1.027
792,0.008,-0.020,1.027
793,0.000,-0.016,1.020
794,0.008,-0.008,1.016
795,0.004,-0.016,1.008
796,0.004,-0.008,1.004
797,0.004,-0.004,0.992
798,-0.004,-0.004,0.992
799,0.008,0.000,0.988
800,0.008,-0.008,0.969
801,0.008,-0.008,0.969
802,-0.008,-0.004,0.965
803,-0.004,0.000,0.953
804,-0.004,-0.004,0.957
805,0.008,0.000,0.953
806,0.008,0.004,0.945
807,-0.008,0.012,0.941
808,0.000,0.004,0.949
809,0.004,0.004,0.941
810,0.016,-0.004,0.938
811,0.020,-0.027,0.922
812,-0.004,0.008,0.945
813,-0.004,0.004,0.953
814,0.004,0.004,0.953
815,0.008,-0.004,0.949
816,0.000,0.000,0.965
817,-0.008,-0.008,0.977
818,-0.008,-0.008,0.973
819,0.000,-0.004,0.992
820,0.004,-0.008,0.996
821,0.012,-0.016,1.012
822,-0.004,-0.016,1.012
823,0.000,-0.008,1.016
824,-0.004,-0.012,1.020
825,0.008,-0.023,1.020
826,0.004,-0.016,1.012
827,-0.008,-0.020,1.023
828,-0.004,-0.008,1.020
829,-0.008,-0.004,1.020
830,-0.004,-0.008,1.012
831,0.000,-0.020,0.992
832,0.000,-0.004,1.000
833,0.000,0.000,0.980
834,0.000,-0.004,0.969
835,-0.008,0.000,0.961
836,-0.008,-0.004,0.961
837,-0.004,-0.004,0.961
838,0.008,-0.004,0.941
839,0.000,0.000,0.949
840,-0.012,0.008,0.945
841,0.000,0.004,0.934
842,0.004,0.008,0.945
843,0.000,0.004,0.945
844,-0.016,0.004,0.953
845,-0.012,0.008,0.957
846,0.000,0.004,0.961
847,0.000,0.008,0.969
848,-0.008,0.008,0.977
849,-0.004,-0.008,0.980
850,0.000,-0.004,0.977
851,-0.004,-0.039,1.016
852,-0.004,-0.008,0.977
853,-0.008,-0.004,1.004
854,-0.008,-0.016,1.004
855,0.000,-0.016,1.000
856,0.000,-0.012,1.004
857,-0.008,-0.008,1.008
858,-0.012,-0.012,1.016
859,0.000,-0.016,1.008
860,0.000,-0.016,1.012
861,0.000,-0.008,1.004
862,-0.008,-0.012,1.016
863,0.000,-0.004,1.000
864,0.004,-0.008,0.996
865,0.008,-0.020,0.984
866,0.004,-0.004,0.996
867,0.004,0.004,0.984
868,-0.004,0.004,0.969
869,0.000,-0.004,0.965
870,0.008,-0.004,0.953
871,0.012,-0.012,0.961
872,0.008,0.008,0.961
873,-0.012,0.008,0.934
874,-0.004,0.008,0.941
875,0.004,0.008,0.945
876,0.004,0.000,0.945
877,0.004,0.000,0.945
878,-0.004,0.008,0.949
879,-0.004,0.004,0.961
880,0.000,0.000,0.961
881,0.004,0.000,0.965
882,0.008,-0.004,0.969
883,0.000,0.000,0.984
884,-0.004,0.004,0.996
885,-0.004,-0.004,0.992
886,0.004,0.000,1.000
887,0.004,-0.004,0.996
888,0.012,-0.008,1.000
889,0.004,-0.004,1.008
890,0.000,-0.012,1.004
891,0.004,-0.027,1.027
892,0.000,-0.008,1.004
893,0.012,-0.012,1.012
894,0.000,-0.020,1.004
895,0.012,-0.016,1.000
896,0.008,-0.008,0.988
897,-0.008,-0.008,1.000
898,-0.004,-0.004,0.988
899,0.000,-0.004,0.988
900,0.004,-0.008,0.980
901,0.000,0.000,0.977
902,0.004,0.000,0.969
903,-0.004,0.004,0.973
904,0.008,0.004,0.957
905,0.004,0.008,0.953
906,0.008,0.008,0.961
907,0.000,0.000,0.949
908,0.000,0.008,0.949
909,-0.004,0.008,0.953
910,0.004,0.004,0.945
911,0.023,0.000,0.984
912,0.000,-0.004,0.957
913,0.000,0.000,0.957
914,-0.008,0.004,0.965
915,0.000,0.000,0.973
916,0.012,-0.004,0.973
917,0.004,-0.004,0.980
918,0.000,-0.004,0.984
919,0.000,0.000,0.992
920,0.008,-0.008,0.996
921,0.004,-0.008,1.004
922,0.008,-0.008,1.004
923,-0.008,-0.012,1.008
924,-0.004,-0.016,1.012
925,-0.004,-0.012,1.008
926,0.000,-0.016,1.008
927,0.004,-0.016,1.004
928,-0.004,-0.012,1.000
929,0.004,-0.008,1.000
930,0.004,-0.004,0.984
