Sample,X,Y,Z
784,-0.012,-0.027,0.973
785,0.035,-0.035,0.965
786,0.059,-0.031,0.965
787,0.039,-0.020,0.961
788,0.012,0.000,0.949
789,0.008,0.000,0.953
790,0.047,-0.004,0.941
791,0.051,-0.004,0.941
792,0.035,0.000,0.930
793,0.004,0.012,0.934
794,0.000,0.012,0.934
795,0.031,0.004,0.930
796,0.035,-0.020,0.930
797,0.020,-0.027,0.930
798,-0.008,-0.023,0.922
799,-0.004,-0.020,0.934
800,0.008,-0.012,0.957
801,0.023,0.023,0.902
802,0.004,-0.020,0.973
803,-0.016,-0.012,0.969
804,-0.004,-0.004,0.973
805,0.012,0.000,0.980
806,0.004,0.004,0.980
807,-0.008,-0.004,0.988
808,-0.020,-0.008,0.988
809,-0.008,-0.023,0.980
810,0.008,-0.023,0.984
811,0.004,-0.027,0.992
812,-0.016,-0.047,0.988
813,-0.016,-0.055,0.988
814,-0.012,-0.051,0.977
815,0.000,-0.051,0.965
816,-0.020,-0.047,0.965
817,-0.027,-0.027,0.969
818,-0.020,-0.016,0.973
819,-0.004,-0.008,0.977
820,-0.016,-0.004,0.969
821,-0.023,0.008,0.980
822,-0.023,-0.004,0.977
823,-0.008,0.004,0.961
824,0.008,-0.004,0.953
825,-0.004,-0.023,0.945
826,-0.016,-0.031,0.941
827,-0.027,-0.035,0.953
828,-0.004,-0.023,0.941
829,0.008,-0.031,0.945
830,-0.004,-0.035,0.949
831,-0.031,-0.035,0.949
832,-0.020,-0.023,0.934
833,0.000,-0.012,0.957
834,0.008,-0.004,0.949
835,0.000,-0.012,0.957
836,-0.020,-0.012,0.965
837,-0.023,-0.012,0.973
838,-0.008,-0.008,0.965
839,-0.008,-0.023,0.973
840,-0.012,-0.031,0.980
841,-0.023,-0.055,0.996
842,-0.016,-0.055,0.973
843,-0.027,-0.043,0.980
844,-0.031,-0.051,0.988
845,-0.023,-0.051,0.980
846,-0.020,-0.047,0.980
847,0.000,-0.039,0.973
848,-0.016,-0.020,0.980
849,-0.027,-0.016,0.980
850,-0.020,-0.008,0.965
851,-0.012,-0.016,0.973
852,-0.004,-0.023,0.965
853,-0.012,-0.016,0.949
854,-0.020,-0.020,0.945
855,-0.020,-0.031,0.961
856,0.004,-0.035,0.949
857,-0.004,-0.035,0.957
858,0.000,-0.031,0.953
859,-0.004,-0.023,0.949
860,0.004,-0.023,0.945
861,0.008,-0.016,0.887
862,0.023,-0.012,0.953
863,0.020,-0.008,0.949
864,0.016,-0.008,0.953
865,0.031,-0.004,0.949
866,0.031,-0.012,0.953
867,0.027,-0.016,0.953
868,0.008,-0.020,0.961
869,0.016,-0.023,0.965
870,0.039,-0.035,0.965
871,0.035,-0.039,0.949
872,0.004,-0.039,0.957
873,0.000,-0.027,0.965
874,0.020,-0.031,0.969
875,0.055,-0.027,0.957
876,0.031,-0.012,0.965
877,0.016,-0.008,0.969
878,0.000,0.000,0.969
879,0.031,0.000,0.961
880,0.031,-0.004,0.969
881,0.000,0.031,0.953
882,-0.008,-0.008,0.969
883,-0.012,-0.020,0.957
884,0.004,-0.023,0.949
885,0.020,-0.027,0.953
886,0.004,-0.031,0.957
887,-0.016,-0.035,0.957
888,0.004,-0.020,0.945
889,0.012,-0.027,0.953
890,0.016,-0.016,0.949
891,0.012,-0.004,0.949
892,0.008,-0.004,0.953
893,0.016,0.000,0.949
894,0.039,0.004,0.949
895,0.023,0.004,0.961
896,0.008,-0.004,0.957
897,0.012,-0.012,0.949
898,0.020,-0.027,0.961
899,0.020,-0.023,0.953
900,0.016,-0.027,0.961
901,0.008,-0.016,0.992
902,0.016,-0.043,0.973
903,0.031,-0.035,0.973
904,0.031,-0.020,0.973
905,0.027,-0.016,0.961
906,0.027,-0.008,0.973
907,0.031,-0.012,0.965
908,0.039,0.000,0.961
909,0.016,0.000,0.969
910,0.008,-0.008,0.969
911,0.008,-0.012,0.961
912,0.008,-0.016,0.957
913,0.004,-0.023,0.957
914,-0.008,-0.023,0.969
915,-0.016,-0.023,0.961
916,-0.008,-0.039,0.953
917,0.000,-0.035,0.961
918,-0.004,-0.027,0.957
919,-0.004,-0.020,0.949
920,-0.004,-0.020,0.961
921,0.004,-0.012,1.004
922,0.004,-0.008,0.969
