Sample,X,Y,Z
904,-0.062,-0.238,0.938
905,-0.125,-0.035,0.914
906,-0.219,0.062,1.027
907,-0.238,0.039,0.949
908,-0.090,-0.141,0.988
909,0.004,-0.211,0.887
910,-0.125,-0.051,1.023
911,-0.219,0.008,1.074
912,-0.160,-0.086,1.016
913,-0.129,-0.156,0.859
914,0.172,-0.172,1.066
915,0.008,-0.105,1.102
916,-0.234,0.020,1.062
917,-0.289,-0.039,0.988
918,-0.238,-0.141,0.984
919,-0.066,-0.098,0.945
920,-0.102,-0.008,1.047
921,-0.164,-0.125,1.055
922,-0.152,-0.133,1.008
923,-0.090,-0.215,0.867
924,-0.031,-0.086,0.992
925,-0.164,-0.156,1.125
926,-0.105,-0.188,0.945
927,-0.113,-0.285,0.875
928,-0.035,-0.223,0.906
929,-0.070,-0.066,1.035
930,-0.160,-0.098,0.988
931,-0.188,-0.184,0.906
932,-0.188,-0.254,0.922
933,-0.035,-0.176,0.949
934,-0.070,-0.043,0.965
935,-0.199,0.012,1.047
936,-0.195,-0.176,0.980
937,0.008,-0.293,0.832
938,-0.016,-0.137,0.910
939,-0.168,-0.027,1.066
940,-0.199,0.059,1.090
941,-0.238,-0.078,0.957
942,-0.070,-0.223,0.879
943,-0.004,-0.117,0.992
944,-0.148,-0.055,1.113
