Sample,X,Y,Z
526,-0.168,0.105,0.910
527,0.059,0.199,0.988
528,0.047,0.074,1.059
529,-0.047,-0.016,0.922
530,-0.055,-0.137,0.930
531,-0.113,-0.086,1.074
532,0.102,0.027,0.984
533,0.039,0.102,0.957
534,-0.047,0.102,1.004
535,-0.055,-0.039,1.035
536,0.070,-0.117,0.941
537,0.027,-0.078,0.945
538,0.078,0.086,1.023
539,0.004,0.090,0.961
540,-0.031,0.074,1.094
541,-0.090,-0.027,0.891
542,-0.047,-0.176,1.062
543,0.277,-0.062,0.945
544,0.074,0.020,1.020
545,0.039,0.121,1.051
546,-0.062,-0.027,0.922
547,0.039,-0.094,0.953
548,0.031,-0.047,0.965
549,0.129,0.000,1.062
550,-0.043,0.113,0.945
551,-0.070,0.059,0.977
552,0.039,0.074,0.863
553,-0.047,-0.059,1.031
554,-0.047,0.031,0.965
555,0.141,-0.016,0.938
556,-0.098,0.016,0.957
557,-0.137,0.176,0.949
558,0.062,-0.078,1.074
559,0.137,-0.023,0.898
560,-0.164,-0.020,1.047
561,-0.215,0.023,0.949
562,0.141,0.047,1.012
563,0.000,0.027,1.047
564,0.082,0.098,0.938
565,-0.250,-0.098,0.973
566,-0.031,-0.090,1.074
567,0.156,-0.109,0.859
568,0.207,0.020,1.023
569,0.047,0.070,1.105
570,-0.043,-0.023,0.949
571,-0.113,-0.148,0.957
572,0.066,-0.227,0.945
573,0.277,-0.094,0.973
574,0.277,-0.094,0.973
575,0.074,0.176,1.082
576,-0.133,0.133,1.047
577,-0.195,-0.012,0.906
578,-0.094,-0.172,0.879
579,0.184,-0.082,0.961
580,0.164,0.074,1.090
581,-0.168,0.156,0.918
582,-0.426,0.105,0.934
583,0.078,-0.133,0.863
584,0.266,-0.039,1.020
585,0.145,0.012,1.062
586,-0.145,0.156,0.957
587,-0.230,-0.012,0.941
588,0.145,0.008,0.895
589,0.215,-0.043,0.984
590,0.125,0.035,1.066
591,-0.031,-0.035,1.055
592,-0.082,-0.016,0.801
593,-0.125,0.148,0.965
594,0.051,0.082,1.133
595,0.105,-0.062,1.117
596,-0.090,-0.160,0.875
597,0.008,-0.117,0.871
598,0.000,0.066,1.035
599,0.086,0.117,1.141
600,-0.066,-0.098,1.082
601,-0.062,-0.395,0.840
602,-0.074,-0.281,0.887
603,0.086,0.086,1.059
604,-0.016,0.207,1.133
605,-0.117,0.000,1.051
606,0.004,-0.188,0.738
607,-0.164,-0.168,0.895
608,-0.055,0.047,1.070
609,-0.082,0.172,1.137
610,-0.074,0.098,0.828
611,-0.043,-0.031,0.879
612,-0.023,-0.129,0.988
613,0.082,-0.043,1.035
614,0.160,-0.012,0.941
615,0.098,0.000,0.840
616,0.066,0.176,1.000
617,-0.121,0.188,0.984
618,-0.023,0.062,1.043
619,0.109,-0.102,0.895
620,0.195,-0.066,0.840
621,0.012,0.297,1.039
622,-0.129,0.258,1.070
623,0.020,0.113,1.008
624,0.016,-0.160,0.891
625,0.234,-0.215,0.992
626,0.113,0.020,1.035
627,-0.152,0.125,1.141
628,-0.082,0.156,0.930
629,0.039,-0.137,1.051
630,0.188,-0.113,0.969
631,0.113,-0.086,0.977
632,-0.199,0.160,1.020
633,-0.375,0.133,1.074
634,-0.004,0.027,0.863
635,-0.043,-0.207,0.957
636,0.043,-0.078,0.988
637,-0.109,-0.168,0.973
638,0.000,0.082,0.980
639,-0.035,-0.012,0.914
640,0.039,-0.145,1.098
641,-0.020,-0.129,0.965
642,0.020,-0.219,0.922
643,-0.004,0.039,0.891
644,0.051,0.035,1.047
645,0.000,0.168,0.992
646,-0.070,0.059,0.941
647,0.113,-0.078,0.891
648,0.082,0.047,0.926
649,0.043,0.137,1.070
650,0.066,0.219,0.961
651,0.020,-0.027,0.996
652,-0.027,-0.055,0.895
653,0.203,-0.082,0.938
654,0.203,-0.082,0.938
655,0.176,0.023,1.086
656,-0.027,0.051,1.086
657,-0.156,0.078,0.902
658,-0.066,-0.020,0.965
659,0.059,-0.070,1.070
660,-0.051,-0.035,1.016
661,-0.160,0.008,0.949
662,-0.039,-0.016,1.035
663,-0.055,0.012,0.934
664,-0.008,0.070,1.078
665,-0.102,0.000,1.008
666,-0.023,-0.176,1.027
667,0.023,-0.137,0.875
668,0.082,-0.051,0.965
669,0.109,0.059,1.070
670,-0.062,-0.008,1.039
671,-0.086,-0.117,0.938
672,-0.035,-0.219,0.824
673,0.121,-0.121,1.016
674,0.121,-0.121,1.016
675,0.145,0.059,0.988
676,-0.051,0.047,1.004
677,-0.078,0.000,0.828
678,-0.082,-0.043,1.004
679,0.020,-0.094,0.918
680,0.051,-0.004,1.027
681,-0.039,0.012,0.844
682,0.047,0.129,1.012
683,-0.242,0.121,0.980
684,0.164,-0.102,1.027
685,-0.012,-0.133,0.859
686,0.223,-0.094,1.035
687,-0.125,0.148,0.988
688,-0.031,0.094,1.090
689,-0.066,0.090,0.945
690,0.008,-0.070,0.934
691,0.051,-0.012,0.996
692,-0.035,0.121,1.055
693,0.008,0.121,1.008
694,-0.055,0.070,1.020
695,0.125,-0.047,0.934
696,0.031,-0.016,0.992
697,0.035,-0.035,1.078
698,-0.066,-0.059,0.961
699,0.117,-0.062,1.020
700,0.242,-0.074,0.875
701,0.074,0.062,1.074
702,-0.145,0.047,1.023
703,-0.066,-0.137,0.996
704,0.020,-0.242,0.855
705,0.066,-0.062,0.871
706,0.098,0.195,0.992
707,-0.121,0.250,1.129
708,-0.238,0.012,0.941
709,-0.074,-0.254,0.734
710,0.133,-0.242,0.922
711,0.223,0.105,1.000
712,-0.203,0.316,1.176
713,-0.273,0.008,0.961
